age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
43,technician,married,secondary,no,-754,yes,yes,cellular,9,jul,727,3,-1,0,unknown,81.58,Có mở
30,services,married,secondary,no,517,no,no,cellular,11,dec,141,2,-1,0,unknown,48.17,Không mở
59,management,divorced,tertiary,no,258,yes,no,telephone,29,oct,266,1,-1,0,unknown,63.52,Có mở
61,retired,married,tertiary,no,3140,yes,yes,cellular,6,aug,975,4,98,1,unknown,77.18,Có mở
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,283,1,-1,0,unknown,82.14,Có mở
37,management,married,tertiary,no,255,no,no,cellular,24,feb,562,2,183,10,success,91.45,Có mở
51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,-1,0,unknown,67.12,Có mở
55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,25.5,Không mở
38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other,90.08,Có mở
47,admin.,married,secondary,no,368,no,no,cellular,21,may,403,1,87,6,success,91.43,Có mở
59,services,divorced,secondary,no,1,yes,no,cellular,28,jan,602,1,253,5,other,71.41,Có mở
51,retired,married,secondary,no,1435,no,no,unknown,11,jun,587,1,-1,0,unknown,60.01,Có mở
25,admin.,single,secondary,no,122,yes,no,cellular,7,may,481,2,-1,0,unknown,74.5,Có mở
67,retired,divorced,primary,no,2027,no,no,cellular,15,mar,161,2,-1,0,unknown,81.09,Có mở
58,entrepreneur,married,secondary,no,496,no,no,cellular,22,apr,132,1,-1,0,unknown,39.75,Không mở
52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,86.11,Có mở
54,technician,single,tertiary,no,467,yes,no,cellular,18,jul,674,3,-1,0,unknown,74.83,Có mở
27,technician,single,secondary,yes,0,no,yes,cellular,8,jul,732,1,-1,0,unknown,84.78,Có mở
41,services,married,secondary,no,471,yes,no,cellular,13,may,954,2,293,4,success,92.58,Có mở
72,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,93.35,Có mở
24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1242,1,-1,0,unknown,88.46,Có mở
36,admin.,single,tertiary,no,364,no,yes,cellular,31,aug,185,1,123,1,failure,52.69,Có mở
39,services,married,secondary,no,25,yes,yes,cellular,12,may,658,1,351,3,failure,78.03,Có mở
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,66.24,Có mở
35,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,765,2,183,5,success,93.26,Có mở
32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,95.66,Có mở
29,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,214,2,36,1,success,87.88,Có mở
59,services,single,secondary,no,739,no,no,cellular,14,jan,408,1,-1,0,unknown,74.73,Có mở
33,management,married,secondary,no,336,no,no,cellular,15,apr,179,3,-1,0,unknown,42.17,Không mở
30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,unknown,96.6,Có mở
30,management,single,tertiary,no,536,no,no,cellular,2,jul,309,1,-1,0,unknown,58.78,Có mở
37,management,married,tertiary,no,0,no,no,cellular,16,jul,268,2,182,3,success,87.08,Có mở
39,management,single,tertiary,no,0,yes,no,cellular,18,feb,224,3,-1,0,unknown,21.94,Không mở
40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,91.27,Có mở
29,management,single,tertiary,no,265,no,no,cellular,22,may,491,1,-1,0,unknown,81.69,Có mở
24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,-1,0,unknown,84.6,Có mở
31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,jul,1039,7,-1,0,unknown,86.4,Có mở
62,management,married,secondary,no,1128,no,no,cellular,2,sep,236,1,290,3,other,91.4,Có mở
33,admin.,married,unknown,no,2780,no,no,cellular,19,nov,485,1,-1,0,unknown,78.0,Có mở
67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,95.1,Có mở
44,self-employed,married,secondary,no,706,no,no,unknown,5,nov,204,1,-1,0,unknown,41.54,Không mở
79,retired,married,secondary,no,2661,no,no,cellular,10,nov,254,5,-1,0,unknown,81.38,Có mở
30,technician,single,secondary,no,2734,no,no,cellular,21,nov,459,3,-1,0,unknown,71.68,Có mở
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,-1,0,unknown,83.3,Có mở
31,management,single,tertiary,no,533,no,no,telephone,12,may,372,1,90,10,success,88.46,Có mở
38,technician,married,secondary,no,6728,no,no,cellular,21,aug,252,4,-1,0,unknown,41.6,Không mở
36,services,single,secondary,no,1227,yes,yes,cellular,4,may,775,5,341,3,failure,84.94,Có mở
30,blue-collar,married,secondary,no,5,no,no,cellular,17,apr,840,3,-1,0,unknown,84.46,Có mở
34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,-1,0,unknown,7.94,Không mở
27,management,single,primary,yes,13,no,no,cellular,30,jan,475,3,-1,0,unknown,69.27,Có mở
32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown,85.16,Có mở
37,management,single,tertiary,no,33,yes,no,cellular,12,mar,186,1,-1,0,unknown,76.22,Có mở
56,management,married,tertiary,no,2333,no,no,cellular,4,may,244,1,-1,0,unknown,47.95,Không mở
28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,412,2,-1,0,unknown,91.08,Có mở
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,54.34,Có mở
23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other,94.38,Có mở
56,retired,married,secondary,no,3738,yes,no,cellular,17,apr,156,1,305,6,other,24.34,Không mở
54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success,89.15,Có mở
59,management,married,tertiary,no,553,yes,no,cellular,7,jul,1272,3,-1,0,unknown,83.72,Có mở
53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,83.62,Có mở
51,retired,married,primary,no,67,no,no,unknown,18,jun,835,1,-1,0,unknown,77.64,Có mở
31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,309,1,181,3,success,93.13,Có mở
62,management,divorced,tertiary,no,5943,no,no,telephone,17,feb,196,4,-1,0,unknown,74.01,Có mở
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232,2,-1,0,unknown,51.56,Có mở
25,management,single,tertiary,no,316,no,no,cellular,27,mar,347,2,-1,0,unknown,92.99,Có mở
43,technician,divorced,unknown,no,4389,no,no,cellular,8,apr,618,1,-1,0,unknown,90.06,Có mở
45,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,63.96,Có mở
78,retired,divorced,primary,no,1389,no,no,cellular,8,apr,335,1,-1,0,unknown,84.99,Có mở
30,management,single,tertiary,no,398,no,no,cellular,27,oct,102,1,180,3,success,85.97,Có mở
69,retired,divorced,tertiary,no,247,no,no,cellular,22,apr,138,2,-1,0,unknown,76.78,Có mở
48,entrepreneur,married,secondary,no,0,no,yes,cellular,28,jul,431,2,-1,0,unknown,39.9,Không mở
31,admin.,single,secondary,no,131,yes,no,cellular,15,jun,151,1,-1,0,unknown,45.03,Không mở
57,retired,single,primary,no,604,no,no,cellular,19,nov,187,1,-1,0,unknown,25.78,Không mở
45,admin.,divorced,secondary,no,0,yes,no,cellular,17,nov,102,1,-1,0,unknown,5.58,Không mở
48,blue-collar,married,secondary,no,238,yes,yes,cellular,2,jun,118,2,81,1,success,59.92,Có mở
34,admin.,single,secondary,no,673,yes,no,cellular,29,jan,89,1,260,2,failure,8.91,Không mở
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,unknown,10.93,Không mở
32,management,married,tertiary,no,3696,no,no,unknown,21,may,315,3,-1,0,unknown,12.52,Không mở
35,self-employed,married,secondary,no,347,no,no,unknown,20,jun,231,1,-1,0,unknown,14.21,Không mở
31,blue-collar,married,primary,no,-199,yes,yes,telephone,12,may,149,5,299,10,failure,5.19,Không mở
54,technician,married,tertiary,yes,337,yes,no,unknown,28,may,302,2,-1,0,unknown,6.21,Không mở
52,unemployed,married,secondary,no,5091,no,no,cellular,26,may,309,1,-1,0,unknown,49.54,Không mở
29,self-employed,single,secondary,no,970,yes,no,cellular,13,may,240,1,-1,0,unknown,31.71,Không mở
34,services,single,secondary,no,258,yes,no,unknown,4,jun,131,2,-1,0,unknown,6.11,Không mở
37,blue-collar,divorced,secondary,no,614,yes,no,unknown,20,may,185,1,-1,0,unknown,5.2,Không mở
66,housemaid,married,secondary,no,1929,no,no,cellular,2,feb,169,1,-1,0,unknown,63.01,Có mở
33,technician,married,secondary,no,2362,yes,no,cellular,26,aug,271,4,-1,0,unknown,28.35,Không mở
60,retired,married,secondary,no,8121,yes,yes,cellular,18,aug,98,7,-1,0,unknown,5.0,Không mở
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,13.07,Không mở
34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,may,47,5,-1,0,unknown,2.07,Không mở
52,blue-collar,married,primary,no,117,no,yes,cellular,24,jul,164,2,-1,0,unknown,7.47,Không mở
29,services,married,secondary,no,363,yes,no,cellular,15,may,164,1,-1,0,unknown,16.35,Không mở
43,services,divorced,secondary,no,130,yes,no,unknown,8,may,193,1,-1,0,unknown,6.11,Không mở
57,services,divorced,primary,no,2225,yes,no,cellular,18,may,8,4,-1,0,unknown,1.95,Không mở
32,blue-collar,married,primary,no,-105,yes,yes,telephone,31,jul,454,19,-1,0,unknown,29.6,Không mở
67,unknown,married,tertiary,no,7687,no,no,telephone,30,oct,70,3,-1,0,unknown,34.62,Không mở
45,services,married,secondary,no,222,no,no,cellular,25,aug,119,11,-1,0,unknown,9.22,Không mở
47,technician,single,secondary,no,736,no,no,cellular,29,jul,212,2,-1,0,unknown,30.39,Không mở
31,self-employed,single,tertiary,no,84,no,no,cellular,6,aug,157,4,-1,0,unknown,20.96,Không mở
52,blue-collar,divorced,primary,no,196,yes,no,unknown,7,may,119,3,-1,0,unknown,3.3,Không mở
41,technician,married,secondary,no,2123,no,no,cellular,8,aug,130,2,-1,0,unknown,18.19,Không mở
35,blue-collar,single,secondary,no,-482,yes,no,unknown,27,may,472,1,-1,0,unknown,19.82,Không mở
48,management,divorced,tertiary,no,700,yes,no,cellular,29,aug,488,2,-1,0,unknown,68.71,Có mở
53,blue-collar,married,primary,no,1388,no,no,cellular,7,aug,139,4,-1,0,unknown,13.68,Không mở
59,entrepreneur,married,primary,no,222,no,no,cellular,18,nov,97,1,-1,0,unknown,7.03,Không mở
26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,4.52,Không mở
30,management,married,tertiary,no,0,no,no,cellular,14,aug,95,2,-1,0,unknown,7.73,Không mở
56,self-employed,married,tertiary,no,411,no,no,unknown,19,jun,145,4,-1,0,unknown,9.72,Không mở
41,blue-collar,divorced,secondary,no,-104,yes,no,unknown,16,may,32,3,-1,0,unknown,1.85,Không mở
52,technician,married,secondary,no,475,yes,no,cellular,28,jul,121,3,-1,0,unknown,6.0,Không mở
35,admin.,single,secondary,no,181,yes,no,cellular,18,may,217,4,301,1,failure,17.33,Không mở
41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,unknown,2.41,Không mở
39,management,married,tertiary,no,0,yes,no,unknown,2,jun,46,2,-1,0,unknown,2.87,Không mở
51,management,married,tertiary,no,0,yes,yes,cellular,19,aug,263,1,84,1,other,27.54,Không mở
46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,42.03,Không mở
43,technician,divorced,primary,no,13,no,yes,cellular,9,jul,977,4,-1,0,unknown,87.52,Có mở
31,technician,single,secondary,no,200,no,no,cellular,6,aug,315,2,-1,0,unknown,42.17,Không mở
56,unemployed,married,secondary,no,660,yes,no,unknown,6,jun,72,3,-1,0,unknown,2.71,Không mở
35,entrepreneur,married,secondary,no,1309,yes,no,cellular,18,nov,73,3,-1,0,unknown,2.26,Không mở
58,self-employed,married,tertiary,no,-364,yes,no,unknown,5,may,355,1,-1,0,unknown,6.96,Không mở
33,technician,married,secondary,no,-616,yes,yes,unknown,27,may,320,1,-1,0,unknown,4.11,Không mở
36,blue-collar,single,secondary,no,2596,no,no,unknown,18,jun,60,6,-1,0,unknown,3.1,Không mở
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,175,3,104,2,success,90.25,Có mở
47,technician,married,secondary,no,568,yes,no,telephone,14,jul,256,2,-1,0,unknown,19.91,Không mở
61,retired,married,primary,no,296,yes,yes,unknown,3,jun,323,2,-1,0,unknown,9.59,Không mở
45,services,married,secondary,no,561,yes,no,unknown,29,may,340,7,-1,0,unknown,4.97,Không mở
53,management,divorced,tertiary,no,2894,yes,no,cellular,5,may,163,1,-1,0,unknown,19.48,Không mở
31,management,married,tertiary,no,2344,yes,no,cellular,14,aug,221,6,-1,0,unknown,26.89,Không mở
35,admin.,married,secondary,no,1345,yes,no,cellular,23,jul,135,1,-1,0,unknown,13.07,Không mở
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,3.31,Không mở
50,technician,married,secondary,no,1838,yes,yes,cellular,13,aug,221,8,-1,0,unknown,16.64,Không mở
53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown,3.64,Không mở
45,admin.,married,secondary,no,1097,yes,yes,cellular,2,feb,174,1,208,1,failure,22.62,Không mở
45,unemployed,married,tertiary,no,1148,no,no,cellular,19,nov,782,2,-1,0,unknown,79.69,Có mở
32,technician,single,tertiary,no,3818,no,no,cellular,18,aug,100,4,-1,0,unknown,9.52,Không mở
33,blue-collar,married,primary,no,934,yes,no,unknown,4,jun,244,2,-1,0,unknown,5.7,Không mở
51,blue-collar,married,primary,no,-637,yes,yes,cellular,19,nov,233,2,-1,0,unknown,7.8,Không mở
27,housemaid,married,secondary,yes,65,yes,yes,cellular,17,jul,59,1,-1,0,unknown,2.69,Không mở
37,technician,married,secondary,no,24,yes,no,cellular,13,aug,136,1,105,2,failure,16.21,Không mở
45,blue-collar,married,primary,no,907,no,no,cellular,18,aug,230,8,-1,0,unknown,25.9,Không mở
40,blue-collar,married,secondary,no,100,yes,no,unknown,29,may,218,2,-1,0,unknown,4.36,Không mở
41,blue-collar,married,primary,no,686,yes,no,cellular,21,nov,888,3,-1,0,unknown,79.13,Có mở
35,management,single,tertiary,no,3,yes,yes,cellular,6,feb,217,1,-1,0,unknown,20.94,Không mở
62,retired,married,tertiary,no,4692,yes,no,cellular,15,oct,73,1,-1,0,unknown,25.88,Không mở
42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,66,7,-1,0,unknown,2.67,Không mở
38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown,80.61,Có mở
36,technician,single,secondary,no,664,no,no,cellular,22,aug,309,3,-1,0,unknown,44.43,Không mở
59,services,married,secondary,no,307,yes,yes,unknown,6,may,250,7,-1,0,unknown,3.71,Không mở
46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown,15.36,Không mở
42,blue-collar,married,primary,no,-67,yes,no,unknown,9,may,128,1,-1,0,unknown,2.97,Không mở
27,student,single,secondary,no,3754,no,no,cellular,15,mar,106,3,98,1,other,59.73,Có mở
44,technician,married,secondary,no,1139,yes,no,cellular,30,jan,64,1,-1,0,unknown,3.48,Không mở
32,services,married,secondary,no,250,yes,no,unknown,29,may,202,1,-1,0,unknown,5.83,Không mở
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other,4.35,Không mở
43,blue-collar,married,secondary,no,1025,yes,no,cellular,2,jun,106,1,-1,0,unknown,15.71,Không mở
38,management,married,tertiary,no,328,no,no,cellular,8,aug,230,2,-1,0,unknown,41.07,Không mở
40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,failure,64.28,Có mở
44,management,married,tertiary,no,6203,yes,yes,unknown,13,may,129,1,-1,0,unknown,5.2,Không mở
49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,11.27,Không mở
37,management,married,tertiary,no,347,yes,no,cellular,22,jul,282,1,-1,0,unknown,26.67,Không mở
40,unemployed,married,secondary,no,1289,no,no,cellular,26,may,260,2,-1,0,unknown,39.25,Không mở
54,management,divorced,tertiary,no,129,yes,no,unknown,30,may,132,1,-1,0,unknown,5.88,Không mở
38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,-1,0,unknown,4.19,Không mở
45,management,married,tertiary,no,81,no,yes,cellular,30,jul,61,3,-1,0,unknown,2.66,Không mở
49,self-employed,married,tertiary,no,599,no,no,cellular,12,aug,174,1,-1,0,unknown,35.16,Không mở
46,technician,married,secondary,no,190,yes,no,cellular,12,aug,370,2,-1,0,unknown,42.53,Không mở
39,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,262,1,-1,0,unknown,4.18,Không mở
56,management,married,tertiary,no,563,yes,no,cellular,6,may,100,2,168,1,failure,6.77,Không mở
37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,-1,0,unknown,2.08,Không mở
39,management,married,tertiary,no,3518,yes,no,cellular,8,may,440,1,-1,0,unknown,60.52,Có mở
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure,8.59,Không mở
38,blue-collar,married,secondary,no,961,yes,no,unknown,16,may,346,1,-1,0,unknown,5.49,Không mở
25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,48.57,Không mở
35,technician,married,secondary,no,1144,no,no,cellular,20,aug,197,13,-1,0,unknown,25.84,Không mở
47,unemployed,married,primary,no,0,no,no,unknown,18,jun,308,1,-1,0,unknown,8.09,Không mở
40,management,married,tertiary,no,4381,no,no,telephone,29,jul,126,2,-1,0,unknown,11.46,Không mở
31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,174,2,-1,0,unknown,36.93,Không mở
50,technician,married,primary,no,570,no,no,unknown,20,jun,21,3,-1,0,unknown,2.85,Không mở
40,blue-collar,married,secondary,no,0,yes,no,unknown,16,may,167,2,-1,0,unknown,3.28,Không mở
55,retired,married,tertiary,no,357,yes,no,cellular,11,aug,526,1,103,1,failure,76.51,Có mở
31,services,married,secondary,no,593,yes,no,cellular,19,nov,391,2,-1,0,unknown,35.44,Không mở
59,blue-collar,married,primary,no,229,yes,yes,unknown,7,may,19,1,-1,0,unknown,1.86,Không mở
52,management,married,primary,no,0,no,no,unknown,5,jun,85,3,-1,0,unknown,4.0,Không mở
55,unknown,married,secondary,no,1157,no,no,cellular,12,jul,289,1,412,2,failure,86.56,Có mở
49,management,married,tertiary,no,234,no,no,cellular,22,aug,55,6,-1,0,unknown,3.8,Không mở
31,self-employed,married,tertiary,no,322,yes,no,unknown,8,may,159,1,-1,0,unknown,6.03,Không mở
55,entrepreneur,married,secondary,no,113,yes,no,unknown,12,jun,186,1,-1,0,unknown,8.07,Không mở
38,entrepreneur,married,secondary,no,2139,yes,no,unknown,9,may,576,1,-1,0,unknown,48.08,Không mở
52,unemployed,married,secondary,no,2251,yes,no,unknown,3,jun,58,9,-1,0,unknown,2.37,Không mở
57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,4.94,Không mở
65,management,divorced,tertiary,no,2756,no,no,cellular,23,sep,1353,2,-1,0,unknown,88.16,Có mở
53,retired,married,tertiary,no,7132,no,no,cellular,13,aug,88,2,-1,0,unknown,11.31,Không mở
34,technician,single,tertiary,no,2047,yes,no,cellular,28,jul,57,5,-1,0,unknown,2.43,Không mở
41,self-employed,single,tertiary,no,0,no,no,cellular,18,nov,256,1,-1,0,unknown,30.28,Không mở
44,unemployed,married,tertiary,no,1151,yes,no,unknown,5,jun,127,2,-1,0,unknown,7.06,Không mở
49,technician,married,secondary,no,5244,no,no,cellular,25,aug,60,4,-1,0,unknown,3.57,Không mở
39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown,38.6,Không mở
54,management,married,tertiary,no,203,no,no,cellular,21,nov,70,1,-1,0,unknown,4.77,Không mở
22,student,single,secondary,no,2162,no,no,telephone,2,feb,168,1,-1,0,unknown,50.91,Có mở
31,admin.,married,secondary,no,337,no,no,unknown,12,may,51,1,-1,0,unknown,3.46,Không mở
53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,-1,0,unknown,31.53,Không mở
59,technician,divorced,secondary,no,2,no,no,cellular,26,aug,164,2,-1,0,unknown,15.94,Không mở
